32,216.78947368421052
33,210.31578947368422
34,203.89473684210526
35,205.52631578947367
36,194.89473684210526
37,193.3684210526316
38,192.89473684210526
39,199.10526315789474
40,182.26315789473685
41,180.8421052631579
42,173.10526315789474
43,178.05263157894737
44,171.8421052631579
45,168.68421052631578
46,166.31578947368422
47,167.31578947368422
48,160.6315789473684
49,157.05263157894737
50,146.68421052631578
51,145.73684210526315
52,152.8421052631579
53,152.68421052631578
54,135
55,129.57894736842104
56,126
57,125.26315789473684
58,112.26315789473684
59,124.26315789473684
60,114.73684210526316
61,108.26315789473684
62,100.26315789473684
63,95.21052631578948
64,68.47368421052632
65,79.84210526315789
66,63.68421052631579
67,60.36842105263158
68,56.31578947368421
69,61.1578947368421
70,60.473684210526315
71,69.63157894736842
72,56.63157894736842
73,54.473684210526315
74,58.36842105263158
75,47.89473684210526
76,57.578947368421055
77,54.8421052631579
78,47.526315789473685
79,37.68421052631579
80,45.578947368421055
81,58.73684210526316
82,50.89473684210526
83,41.421052631578945
84,39.473684210526315
85,45.89473684210526
86,34.526315789473685
87,50.73684210526316
88,45.63157894736842
89,43.8421052631579
90,41.8421052631579
91,44.1578947368421
92,34.68421052631579
93,48.526315789473685
94,49.68421052631579
95,47.21052631578947
96,54.89473684210526
97,47.421052631578945
98,62.05263157894737
99,59.526315789473685
100,57.8421052631579
101,54.89473684210526
102,43.10526315789474
103,51.1578947368421
104,47.526315789473685
105,56.94736842105263
106,63.26315789473684
107,65.36842105263158
108,50.05263157894737
109,49.26315789473684
110,57.21052631578947
111,67.3157894736842
112,51.36842105263158
113,69.21052631578948
114,72.36842105263158
115,60.63157894736842
116,66.94736842105263
117,65
118,64.52631578947368
119,58.526315789473685
120,75.73684210526316
121,74.15789473684211
122,71.6842105263158
123,67.89473684210526
124,69.3157894736842
125,67.52631578947368
126,69.42105263157895
127,78.73684210526316
128,93.3157894736842
129,98.63157894736842
130,97.26315789473684
131,86.89473684210526
132,91.57894736842105
133,84.6842105263158
134,96.26315789473684
135,93.26315789473684
136,110.84210526315789
137,84.63157894736842
138,92.26315789473684
139,93.05263157894737
140,91.52631578947368
141,111.84210526315789
142,83.63157894736842
143,103.10526315789474
144,103.78947368421052
145,97.10526315789474
146,108.94736842105263
147,112.89473684210526
148,87.89473684210526
149,101.84210526315789
150,85.6842105263158
151,91.84210526315789
152,95.26315789473684
153,105.84210526315789
154,109.42105263157895
155,106.63157894736842
156,100.05263157894737
157,109.10526315789474
158,97.73684210526316
159,110.57894736842105
160,105.05263157894737
161,88.36842105263158
162,103.47368421052632
163,125.15789473684211
164,106.15789473684211
165,117.84210526315789
166,112
167,119.84210526315789
168,114.26315789473684
169,120.94736842105263
170,113.26315789473684
171,120.15789473684211
172,128.1578947368421
173,132.94736842105263
174,135.6315789473684
175,132.52631578947367
176,131.52631578947367
177,124.52631578947368
178,122.57894736842105
179,136.89473684210526
180,134.8421052631579
181,122.21052631578948
182,133.10526315789474
183,132.10526315789474
184,126.42105263157895
185,127.94736842105263
186,134.47368421052633
187,132.1578947368421
188,121.73684210526316
189,134.26315789473685
190,124.73684210526316
191,126.10526315789474
192,118.10526315789474
193,121.26315789473684
194,118.57894736842105
195,126.36842105263158
196,126.57894736842105
197,131.42105263157896
198,125.3157894736842
199,118.6842105263158
200,134.8421052631579
201,137.21052631578948
202,135.21052631578948
203,134.42105263157896
204,137.68421052631578
205,139.42105263157896
206,144.05263157894737
207,143.3684210526316
208,137.78947368421052
209,123.42105263157895
210,138.1578947368421
211,145.68421052631578
212,160.78947368421052
213,159.6315789473684
214,149
215,148.89473684210526
216,145.73684210526315
217,153.52631578947367
218,151.42105263157896
219,151.31578947368422
220,149.6315789473684
221,158.52631578947367
222,150.6315789473684
223,149.42105263157896
224,152.94736842105263
225,149.05263157894737
226,152
227,147.05263157894737
228,153.47368421052633
229,156.21052631578948
230,155.89473684210526
231,152.94736842105263
232,147.68421052631578
233,153.6315789473684
234,152.3684210526316
235,149.42105263157896
236,162.8421052631579
237,157.6315789473684
238,149.73684210526315
239,155
240,152.89473684210526
241,154.05263157894737
242,160.8421052631579
243,157.47368421052633
244,156.94736842105263
245,155.89473684210526
246,158.57894736842104
247,160.42105263157896
248,154.42105263157896
249,169.78947368421052
250,158.73684210526315
251,161.21052631578948
252,155.89473684210526
253,156.89473684210526
254,160.42105263157896
255,161.52631578947367
256,175.78947368421052
